"","Depth","Yearmarker","YEsin","YEweight","YEcount","YE18O","YEcombined","peakid"
"580",79150000,0,0.186414260066226,0,6.01370805005293e-17,0,0.0432741537046718,0
"581",79350000,0,0.198897562759139,0,6.01370805005293e-17,0,0.0471962218479369,0
"582",79550000,0,0.224765901671938,0,6.01370805005293e-17,0,0.0553236694044781,0
"583",79750000,0,0.268907769568376,0,0.166666666666667,0,0.121556577319769,0
"584",79950000,0,0.328537153966808,0,0.625,0,0.284292763775313,0
"585",80150000,0,0.418696721909527,0,0.708333333333333,0,0.338801654404376,0
"586",80350000,0,0.539901843356537,0,0.708333333333333,0,0.376882501862942,0
"587",80550000,0,0.702875042336344,0,0.708333333333333,0,0.428086258404681,0
"588",80750000,1,0.8129916002276,0.125,0.708333333333333,0.975528258147577,0.808452863509185,0
"589",80950000,0,0.795453299464151,0.0416666666666667,0.708333333333333,0.904508497187474,0.754447142327979,0
